latent_id,a,x,split
1664,15,82,test
1665,15,83,train
1666,15,84,train
1667,15,85,test
1668,15,86,test
1669,15,87,test
1670,15,88,train
1671,15,89,test
1672,15,90,test
1673,15,91,test
1674,15,92,test
1675,15,93,test
1676,15,94,test
1677,15,95,test
1678,15,96,test
1679,15,97,test
1680,15,98,test
1681,15,99,test
1682,15,100,test
1683,15,101,train
1684,15,102,test
1685,15,103,test
1686,15,104,test
1687,15,105,train
1688,15,106,test
1689,15,107,train
1690,15,108,test
1691,15,109,test
1692,15,110,test
1693,15,111,test
1694,15,112,train
1695,16,0,test
1696,16,1,test
1697,16,2,test
1698,16,3,test
1699,16,4,test
1700,16,5,test
1701,16,6,train
1702,16,7,test
1703,16,8,test
1704,16,9,test
1705,16,10,test
1706,16,11,test
1707,16,12,test
1708,16,13,train
1709,16,14,test
1710,16,15,train
1711,16,16,train
1712,16,17,test
1713,16,18,test
1714,16,19,train
1715,16,20,test
1716,16,21,test
1717,16,22,test
1718,16,23,test
1719,16,24,test
1720,16,25,test
1721,16,26,train
1722,16,27,train
1723,16,28,test
1724,16,29,test
1725,16,30,test
1726,16,31,test
1727,16,32,test
1728,16,33,test
1729,16,34,test
1730,16,35,test
1731,16,36,test
1732,16,37,test
1733,16,38,train
1734,16,39,test
1735,16,40,test
1736,16,41,train
1737,16,42,train
1738,16,43,train
1739,16,44,test
1740,16,45,train
1741,16,46,test
1742,16,47,test
1743,16,48,test
1744,16,49,test
1745,16,50,test
1746,16,51,test
1747,16,52,test
1748,16,53,train
1749,16,54,train
1750,16,55,train
1751,16,56,train
1752,16,57,test
1753,16,58,test
1754,16,59,train
1755,16,60,test
1756,16,61,test
1757,16,62,train
1758,16,63,test
1759,16,64,test
1760,16,65,train
1761,16,66,test
1762,16,67,train
1763,16,68,train
1764,16,69,train
1765,16,70,test
1766,16,71,test
1767,16,72,train
1768,16,73,test
1769,16,74,train
1770,16,75,test
1771,16,76,test
1772,16,77,train
1773,16,78,test
1774,16,79,test
1775,16,80,test
1776,16,81,test
1777,16,82,test
1778,16,83,train
1779,16,84,test
1780,16,85,test
1781,16,86,test
1782,16,87,test
1783,16,88,train
1784,16,89,test
1785,16,90,test
1786,16,91,test
1787,16,92,train
1788,16,93,train
1789,16,94,test
1790,16,95,test
1791,16,96,test
1792,16,97,test
1793,16,98,train
1794,16,99,train
1795,16,100,test
1796,16,101,test
1797,16,102,test
1798,16,103,train
1799,16,104,train
1800,16,105,test
1801,16,106,test
1802,16,107,train
1803,16,108,train
1804,16,109,train
1805,16,110,test
1806,16,111,test
1807,16,112,test
1808,17,0,test
1809,17,1,test
1810,17,2,train
1811,17,3,test
1812,17,4,test
1813,17,5,train
1814,17,6,test
1815,17,7,train
1816,17,8,test
1817,17,9,test
1818,17,10,train
1819,17,11,test
1820,17,12,train
1821,17,13,test
1822,17,14,train
1823,17,15,test
1824,17,16,test
1825,17,17,test
1826,17,18,train
1827,17,19,test
1828,17,20,train
1829,17,21,test
1830,17,22,train
1831,17,23,train
1832,17,24,test
1833,17,25,test
1834,17,26,train
1835,17,27,train
1836,17,28,train
1837,17,29,test
1838,17,30,test
1839,17,31,test
1840,17,32,train
1841,17,33,train
1842,17,34,train
1843,17,35,test
1844,17,36,train
1845,17,37,test
1846,17,38,test
1847,17,39,test
1848,17,40,test
1849,17,41,test
1850,17,42,test
1851,17,43,train
1852,17,44,test
1853,17,45,test
1854,17,46,test
1855,17,47,train
1856,17,48,test
1857,17,49,test
1858,17,50,test
1859,17,51,train
1860,17,52,test
1861,17,53,train
1862,17,54,test
1863,17,55,test
1864,17,56,test
1865,17,57,test
1866,17,58,train
1867,17,59,test
1868,17,60,test
1869,17,61,test
1870,17,62,train
1871,17,63,test
1872,17,64,test
1873,17,65,train
1874,17,66,test
1875,17,67,train
1876,17,68,test
1877,17,69,test
1878,17,70,test
1879,17,71,test
1880,17,72,test
1881,17,73,test
1882,17,74,test
1883,17,75,test
1884,17,76,test
1885,17,77,test
1886,17,78,test
1887,17,79,test
1888,17,80,train
1889,17,81,test
1890,17,82,test
1891,17,83,test
1892,17,84,test
1893,17,85,test
1894,17,86,test
1895,17,87,train
1896,17,88,train
1897,17,89,test
1898,17,90,test
1899,17,91,test
1900,17,92,test
1901,17,93,test
1902,17,94,test
1903,17,95,test
1904,17,96,test
1905,17,97,train
1906,17,98,test
1907,17,99,test
1908,17,100,test
1909,17,101,train
1910,17,102,train
1911,17,103,test
1912,17,104,test
1913,17,105,train
1914,17,106,test
1915,17,107,train
1916,17,108,test
1917,17,109,test
1918,17,110,train
1919,17,111,train
1920,17,112,train
1921,18,0,test
1922,18,1,test
1923,18,2,test
1924,18,3,test
1925,18,4,train
1926,18,5,train
1927,18,6,test
1928,18,7,test
1929,18,8,test
1930,18,9,test
1931,18,10,test
1932,18,11,train
1933,18,12,test
1934,18,13,test
1935,18,14,train
1936,18,15,test
1937,18,16,train
1938,18,17,train
1939,18,18,test
1940,18,19,test
1941,18,20,train
1942,18,21,test
1943,18,22,test
1944,18,23,test
1945,18,24,test
1946,18,25,test
1947,18,26,train
1948,18,27,test
1949,18,28,test
1950,18,29,train
1951,18,30,train
1952,18,31,train
1953,18,32,test
1954,18,33,test
1955,18,34,train
1956,18,35,test
1957,18,36,train
1958,18,37,test
1959,18,38,test
1960,18,39,train
1961,18,40,train
1962,18,41,test
1963,18,42,test
1964,18,43,test
1965,18,44,test
1966,18,45,train
1967,18,46,train
1968,18,47,test
1969,18,48,test
1970,18,49,test
1971,18,50,test
1972,18,51,train
1973,18,52,train
1974,18,53,train
1975,18,54,test
1976,18,55,test
1977,18,56,train
1978,18,57,test
1979,18,58,train
1980,18,59,test
1981,18,60,test
1982,18,61,test
1983,18,62,test
1984,18,63,train
1985,18,64,test
1986,18,65,train
1987,18,66,train
1988,18,67,test
1989,18,68,test
1990,18,69,test
1991,18,70,test
1992,18,71,test
1993,18,72,train
1994,18,73,train
1995,18,74,test
1996,18,75,test
1997,18,76,test
1998,18,77,train
1999,18,78,train
2000,18,79,test
2001,18,80,test
2002,18,81,test
2003,18,82,train
2004,18,83,test
2005,18,84,test
2006,18,85,train
2007,18,86,test
2008,18,87,test
2009,18,88,test
2010,18,89,train
2011,18,90,test
2012,18,91,test
2013,18,92,test
2014,18,93,train
2015,18,94,train
2016,18,95,test
2017,18,96,test
2018,18,97,train
2019,18,98,train
2020,18,99,test
2021,18,100,test
2022,18,101,train
2023,18,102,train
2024,18,103,test
2025,18,104,train
2026,18,105,test
2027,18,106,train
2028,18,107,test
2029,18,108,test
2030,18,109,test
2031,18,110,train
2032,18,111,train
2033,18,112,test
2034,19,0,test
2035,19,1,test
2036,19,2,train
2037,19,3,test
2038,19,4,train
2039,19,5,test
2040,19,6,train
2041,19,7,test
2042,19,8,test
2043,19,9,train
2044,19,10,train
2045,19,11,test
2046,19,12,test
2047,19,13,test
2048,19,14,test
2049,19,15,test
2050,19,16,test
2051,19,17,train
2052,19,18,test
2053,19,19,test
2054,19,20,train
2055,19,21,test
2056,19,22,train
2057,19,23,train
2058,19,24,test
2059,19,25,test
2060,19,26,test
2061,19,27,test
2062,19,28,train
2063,19,29,test
2064,19,30,test
2065,19,31,train
2066,19,32,train
2067,19,33,test
2068,19,34,test
2069,19,35,train
2070,19,36,test
2071,19,37,train
2072,19,38,test
2073,19,39,test
2074,19,40,train
2075,19,41,test
2076,19,42,test
2077,19,43,test
2078,19,44,test
2079,19,45,test
2080,19,46,train
2081,19,47,test
2082,19,48,train
2083,19,49,test
2084,19,50,test
2085,19,51,test
2086,19,52,test
2087,19,53,train
2088,19,54,test
2089,19,55,test
2090,19,56,train
2091,19,57,test
2092,19,58,test
2093,19,59,test
2094,19,60,train
2095,19,61,train
2096,19,62,test
2097,19,63,train
2098,19,64,train
2099,19,65,test
2100,19,66,test
2101,19,67,test
2102,19,68,test
2103,19,69,test
2104,19,70,test
2105,19,71,train
2106,19,72,train
2107,19,73,train
2108,19,74,test
2109,19,75,train
2110,19,76,test
2111,19,77,test
2112,19,78,test
2113,19,79,test
2114,19,80,test
2115,19,81,test
2116,19,82,test
2117,19,83,train
2118,19,84,test
2119,19,85,train
2120,19,86,test
2121,19,87,test
2122,19,88,train
2123,19,89,train
2124,19,90,train
2125,19,91,train
2126,19,92,test
2127,19,93,test
2128,19,94,test
2129,19,95,test
2130,19,96,train
2131,19,97,test
2132,19,98,train
2133,19,99,test
2134,19,100,test
2135,19,101,train
2136,19,102,train
2137,19,103,test
2138,19,104,test
2139,19,105,test
2140,19,106,test
2141,19,107,test
2142,19,108,test
2143,19,109,test
2144,19,110,test
2145,19,111,train
2146,19,112,test
2147,20,0,test
2148,20,1,train
2149,20,2,test
2150,20,3,test
2151,20,4,test
2152,20,5,train
2153,20,6,test
2154,20,7,test
2155,20,8,test
2156,20,9,test
2157,20,10,test
2158,20,11,train
2159,20,12,test
2160,20,13,train
2161,20,14,test
2162,20,15,test
2163,20,16,train
2164,20,17,test
2165,20,18,test
2166,20,19,test
2167,20,20,test
2168,20,21,test
2169,20,22,train
2170,20,23,test
2171,20,24,test
2172,20,25,test
2173,20,26,train
2174,20,27,test
2175,20,28,train
2176,20,29,train
2177,20,30,test
2178,20,31,test
2179,20,32,train
2180,20,33,train
2181,20,34,test
2182,20,35,test
2183,20,36,test
2184,20,37,test
2185,20,38,test
2186,20,39,test
2187,20,40,test
2188,20,41,test
2189,20,42,train
2190,20,43,test
2191,20,44,test
2192,20,45,test
2193,20,46,train
2194,20,47,test
2195,20,48,train
2196,20,49,test
2197,20,50,train
2198,20,51,test
2199,20,52,train
2200,20,53,test
2201,20,54,test
2202,20,55,test
2203,20,56,train
2204,20,57,test
2205,20,58,test
2206,20,59,test
2207,20,60,train
2208,20,61,train
2209,20,62,test
2210,20,63,test
2211,20,64,test
2212,20,65,train
2213,20,66,train
2214,20,67,test
2215,20,68,train
2216,20,69,train
2217,20,70,train
2218,20,71,test
2219,20,72,test
2220,20,73,test
2221,20,74,test
2222,20,75,test
2223,20,76,test
2224,20,77,test
2225,20,78,train
2226,20,79,train
2227,20,80,test
2228,20,81,train
2229,20,82,test
2230,20,83,test
2231,20,84,test
2232,20,85,train
2233,20,86,test
2234,20,87,train
2235,20,88,test
2236,20,89,test
2237,20,90,train
2238,20,91,train
2239,20,92,test
2240,20,93,test
2241,20,94,test
2242,20,95,test
2243,20,96,test
2244,20,97,train
2245,20,98,test
2246,20,99,test
2247,20,100,test
2248,20,101,test
2249,20,102,test
2250,20,103,test
2251,20,104,train
2252,20,105,test
2253,20,106,test
2254,20,107,test
2255,20,108,test
2256,20,109,train
2257,20,110,test
2258,20,111,test
2259,20,112,test
2260,21,0,test
2261,21,1,test
2262,21,2,test
2263,21,3,test
2264,21,4,test
2265,21,5,test
2266,21,6,test
2267,21,7,test
2268,21,8,train
2269,21,9,train
2270,21,10,test
2271,21,11,test
2272,21,12,test
2273,21,13,test
2274,21,14,test
2275,21,15,test
2276,21,16,test
2277,21,17,train
2278,21,18,test
2279,21,19,train
2280,21,20,test
2281,21,21,test
2282,21,22,train
2283,21,23,train
2284,21,24,test
2285,21,25,train
2286,21,26,test
2287,21,27,test
2288,21,28,train
2289,21,29,test
2290,21,30,test
2291,21,31,train
2292,21,32,test
2293,21,33,test
2294,21,34,train
2295,21,35,test
2296,21,36,test
2297,21,37,test
2298,21,38,test
2299,21,39,train
2300,21,40,test
2301,21,41,test
2302,21,42,train
2303,21,43,test
2304,21,44,test
2305,21,45,test
2306,21,46,test
2307,21,47,test
2308,21,48,test
2309,21,49,train
2310,21,50,train
2311,21,51,test
2312,21,52,test
2313,21,53,train
2314,21,54,train
2315,21,55,train
2316,21,56,test
2317,21,57,test
2318,21,58,train
2319,21,59,test
2320,21,60,test
2321,21,61,test
2322,21,62,test
2323,21,63,test
2324,21,64,test
2325,21,65,train
2326,21,66,test
2327,21,67,test
2328,21,68,test
2329,21,69,test
2330,21,70,test
2331,21,71,test
2332,21,72,test
2333,21,73,train
2334,21,74,train
2335,21,75,test
2336,21,76,test
2337,21,77,train
2338,21,78,test
2339,21,79,test
2340,21,80,test
2341,21,81,train
2342,21,82,test
2343,21,83,train
2344,21,84,test
2345,21,85,train
2346,21,86,test
2347,21,87,test
2348,21,88,train
2349,21,89,test
2350,21,90,train
2351,21,91,test
2352,21,92,test
2353,21,93,test
2354,21,94,test
2355,21,95,train
2356,21,96,test
2357,21,97,train
2358,21,98,test
2359,21,99,train
2360,21,100,test
2361,21,101,test
2362,21,102,test
2363,21,103,test
2364,21,104,test
2365,21,105,test
2366,21,106,train
2367,21,107,train
2368,21,108,train
2369,21,109,test
2370,21,110,test
2371,21,111,test
2372,21,112,test
2373,22,0,test
2374,22,1,test
2375,22,2,test
2376,22,3,train
2377,22,4,test
2378,22,5,train
2379,22,6,test
2380,22,7,test
2381,22,8,test
2382,22,9,train
2383,22,10,test
2384,22,11,train
2385,22,12,test
2386,22,13,test
2387,22,14,test
2388,22,15,test
2389,22,16,test
2390,22,17,test
2391,22,18,train
2392,22,19,test
2393,22,20,test
2394,22,21,test
2395,22,22,train
2396,22,23,test
2397,22,24,train
2398,22,25,test
2399,22,26,test
2400,22,27,train
2401,22,28,test
2402,22,29,train
2403,22,30,train
2404,22,31,test
2405,22,32,train
2406,22,33,train
2407,22,34,train
2408,22,35,train
2409,22,36,test
2410,22,37,test
2411,22,38,test
2412,22,39,train
2413,22,40,test
2414,22,41,test
2415,22,42,test
2416,22,43,test
2417,22,44,test
2418,22,45,train
2419,22,46,test
2420,22,47,test
2421,22,48,test
2422,22,49,test
2423,22,50,test
2424,22,51,train
2425,22,52,train
2426,22,53,test
2427,22,54,train
2428,22,55,test
2429,22,56,test
2430,22,57,test
2431,22,58,train
2432,22,59,train
2433,22,60,test
2434,22,61,test
2435,22,62,test
2436,22,63,train
2437,22,64,train
2438,22,65,train
2439,22,66,test
2440,22,67,test
2441,22,68,test
2442,22,69,test
2443,22,70,test
2444,22,71,test
2445,22,72,train
2446,22,73,train
2447,22,74,test
2448,22,75,test
2449,22,76,test
2450,22,77,train
2451,22,78,test
2452,22,79,test
2453,22,80,test
2454,22,81,test
2455,22,82,test
2456,22,83,test
2457,22,84,test
2458,22,85,test
2459,22,86,test
2460,22,87,test
2461,22,88,train
2462,22,89,train
2463,22,90,test
2464,22,91,test
2465,22,92,train
2466,22,93,test
2467,22,94,test
2468,22,95,test
2469,22,96,test
2470,22,97,test
2471,22,98,test
2472,22,99,test
2473,22,100,test
2474,22,101,test
2475,22,102,train
2476,22,103,test
2477,22,104,train
2478,22,105,train
2479,22,106,test
2480,22,107,test
2481,22,108,test
2482,22,109,test
2483,22,110,train
2484,22,111,test
2485,22,112,test
2486,23,0,test
2487,23,1,train
2488,23,2,train
2489,23,3,test
2490,23,4,test
2491,23,5,test
2492,23,6,test
2493,23,7,train
2494,23,8,test
2495,23,9,test
2496,23,10,test
2497,23,11,test
2498,23,12,train
2499,23,13,test
2500,23,14,test
2501,23,15,test
2502,23,16,test
2503,23,17,test
2504,23,18,test
2505,23,19,train
2506,23,20,test
2507,23,21,test
2508,23,22,test
2509,23,23,test
2510,23,24,test
2511,23,25,train
2512,23,26,test
2513,23,27,test
2514,23,28,train
2515,23,29,train
2516,23,30,test
2517,23,31,test
2518,23,32,test
2519,23,33,train
2520,23,34,test
2521,23,35,test
2522,23,36,test
2523,23,37,test
2524,23,38,train
2525,23,39,test
2526,23,40,test
2527,23,41,test
2528,23,42,train
2529,23,43,test
2530,23,44,train
2531,23,45,test
2532,23,46,test
2533,23,47,train
2534,23,48,test
2535,23,49,test
2536,23,50,test
2537,23,51,train
2538,23,52,test
2539,23,53,train
2540,23,54,train
2541,23,55,test
2542,23,56,test
2543,23,57,test
2544,23,58,train
2545,23,59,test
2546,23,60,test
2547,23,61,test
2548,23,62,train
2549,23,63,test
2550,23,64,test
2551,23,65,train
2552,23,66,test
2553,23,67,train
2554,23,68,train
2555,23,69,test
2556,23,70,test
2557,23,71,test
2558,23,72,train
2559,23,73,test
2560,23,74,train
2561,23,75,test
2562,23,76,train
2563,23,77,test
2564,23,78,test
2565,23,79,test
2566,23,80,test
2567,23,81,train
2568,23,82,test
2569,23,83,train
2570,23,84,train
2571,23,85,test
2572,23,86,train
2573,23,87,test
2574,23,88,test
2575,23,89,train
2576,23,90,test
2577,23,91,test
2578,23,92,test
2579,23,93,test
2580,23,94,test
2581,23,95,test
2582,23,96,test
2583,23,97,test
2584,23,98,test
2585,23,99,test
2586,23,100,test
2587,23,101,test
2588,23,102,test
2589,23,103,test
2590,23,104,test
2591,23,105,test
2592,23,106,test
2593,23,107,test
2594,23,108,test
2595,23,109,test
2596,23,110,test
2597,23,111,train
2598,23,112,train
2599,24,0,train
2600,24,1,test
2601,24,2,test
2602,24,3,train
2603,24,4,test
2604,24,5,test
2605,24,6,train
2606,24,7,test
2607,24,8,test
2608,24,9,test
2609,24,10,test
2610,24,11,test
2611,24,12,test
2612,24,13,train
2613,24,14,train
2614,24,15,test
2615,24,16,test
2616,24,17,test
2617,24,18,test
2618,24,19,test
2619,24,20,train
2620,24,21,train
2621,24,22,test
2622,24,23,train
2623,24,24,test
2624,24,25,test
2625,24,26,test
2626,24,27,test
2627,24,28,test
2628,24,29,test
2629,24,30,test
2630,24,31,train
2631,24,32,train
2632,24,33,train
2633,24,34,train
2634,24,35,test
2635,24,36,train
2636,24,37,test
2637,24,38,train
2638,24,39,test
2639,24,40,test
2640,24,41,test
2641,24,42,test
2642,24,43,test
2643,24,44,test
2644,24,45,test
2645,24,46,train
2646,24,47,test
2647,24,48,test
2648,24,49,train
2649,24,50,test
2650,24,51,test
2651,24,52,test
2652,24,53,train
2653,24,54,test
2654,24,55,test
2655,24,56,test
2656,24,57,test
2657,24,58,train
2658,24,59,test
2659,24,60,test
2660,24,61,test
2661,24,62,test
2662,24,63,test
2663,24,64,test
2664,24,65,test
2665,24,66,test
2666,24,67,train
2667,24,68,train
2668,24,69,test
2669,24,70,test
2670,24,71,test
2671,24,72,test
2672,24,73,train
2673,24,74,test
2674,24,75,train
2675,24,76,train
2676,24,77,train
2677,24,78,test
2678,24,79,test
2679,24,80,test
2680,24,81,train
2681,24,82,test
2682,24,83,test
2683,24,84,test
2684,24,85,test
2685,24,86,train
2686,24,87,train
2687,24,88,test
2688,24,89,test
2689,24,90,test
2690,24,91,train
2691,24,92,train
2692,24,93,test
2693,24,94,test
2694,24,95,train
2695,24,96,test
2696,24,97,test
2697,24,98,test
2698,24,99,train
2699,24,100,train
2700,24,101,train
2701,24,102,test
2702,24,103,train
2703,24,104,test
2704,24,105,test
2705,24,106,test
2706,24,107,test
2707,24,108,test
2708,24,109,train
2709,24,110,test
2710,24,111,test
2711,24,112,test
2712,25,0,test
2713,25,1,test
2714,25,2,train
2715,25,3,test
2716,25,4,test
2717,25,5,test
